"Reporter","Partner","Trade","Product","Indicator","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Japan","United-States","Export","Intermediategoods","Export","13275134.308999987","14058299.512000002","14948851.258","11899519.379000008","14622186.989000002","16337029.924","17636498.76500002","17259643.637000002","18551212.840000004","15859934.186999997","14992306.53700001"
"Japan","United-States","Export","Rawmaterials","Export","514350.9200000001","505329.7440000001","525663.9670000001","452177.7090000001","580634.595","630714.2539999995","795079.557","603279.705","651974.074","617576.4039999999","585020.173"
"Japan","United-States","Export","Animal","Export","141127.08800000002","178449.259","195878.217","193079.265","160413.315","180933.338","197846.56000000003","223646.13199999998","253984.784","251964.88900000002","239469.095"
"Japan","United-States","Export","Chemicals","Export","7216222.194999999","7401923.692000001","7619986.722999999","6915407.824999999","7796887.182","7876093.347","7651197.521000001","7767461.902","7623026.221","6602271.641","6688258.267"
"Japan","United-States","Export","FoodProducts","Export","356537.733","368778.34","411395.649","428268.563","445699.074","464359.647","459675.618","405035.63600000006","416651.97799999994","425637.06600000005","506889.73199999996"
"Japan","United-States","Export","Footwear","Export","37526.615000000005","36399.867","40202.068","26897.756999999998","32293.654000000002","37191.056","32017.589999999997","34276.626","30317.780000000002","32294.249","32073.346999999998"
"Japan","United-States","Export","Fuels","Export","1147448.917","1747478.521","730588.941","365163.957","777810.696","692480.53","605733.95","714985.726","467288.158","525016.73","382308.168"
"Japan","United-States","Export","HidesandSkins","Export","8981.143","8651.831","9174.016","5999.988","5170.476000000001","8800.114","6361.605","6506.335","8097.278","8108.125","7999.986999999999"
"Japan","United-States","Export","MachandElec","Export","50957370.404","49614871.53","48488073.449","32316647.583","40639392.637","46199717.978","48411849.908","43758031.107999995","43148656.577","40704880.804","41348174.746"
"Japan","United-States","Export","Metals","Export","4743772.312999999","4609042.832","4938619.097","3304252.0719999997","4474058.370999999","5617281.687000001","6390585.323999999","5370063.06","5623892.647","5024085.398","4555410.96"
"Japan","United-States","Export","Minerals","Export","25609.981","27185.87","24951.372000000003","19702.865999999998","24438.479","31253.014000000003","29203.658","25821.671","33091.01","32580.292","33255.42"
"Japan","United-States","Export","Miscellaneous","Export","15403972.017","14839869.646","15019299.625","12423291.610000003","14081041.593999999","14598576.659000002","16446693.974","15552248.479999999","15643936.008999998","15831534.228","15301941.56"
"Japan","United-States","Export","PlasticorRubber","Export","3951870.467","3847555.21","3931759.6270000003","3046614.491","4342567.881","4637077.7870000005","4787299.029","4428362.577","4529042.888","4311913.164","4077645.0479999995"
"Japan","United-States","Export","StoneandGlass","Export","1135580.252","1210415.81","1231818.874","1067064.9549999998","1522137.5750000002","1632357.1320000002","1884242.3969999999","1828433.584","1785473.346","1429724.8720000002","1639992.093"
"Japan","United-States","Export","TextilesandClothing","Export","630855.5480000001","685761.2140000002","653303.6979999999","465979.26399999997","574581.2150000001","622749.1579999999","644779.625","567164.449","628900.6760000001","615100.4119999999","591329.748"
"Japan","United-States","Export","Transportation","Export","60732504.221","60344577.29","54679173.922","34171022.849999994","44796152.097","44442755.521000005","53922376.681","53290505.057000004","50004829.07","50013573.827999994","54595698.923"
"Japan","United-States","Export","Vegetable","Export","88134.39700000001","81595.007","97024.842","96041.386","101186.097","112506.437","111419.44099999999","119913.04199999999","117000.60199999998","120488.06300000001","137107.314"
"Japan","United-States","Export","Wood","Export","620233.2139999999","621640.461","633705.049","457306.735","564412.709","520531.14","503491.66199999995","447098.09400000004","459123.19200000004","458058.736","448312.06399999995"
"Italy","United-States","Export","AllProducts","Export","30751495.581","33123151.61","33656532.178","23762857.002","26826431.699","31662267.116","34246957.172","35909527.23","39508765.866","39881621.232","40871577.04"
"Italy","United-States","Export","Capitalgoods","Export","9715446.478999998","10544952.128000006","11409898.993999992","8251126.372999997","8896634.738000004","11659999.828000007","11923630.794999989","12271702.651999995","13745940.775","13258651.328999987","13795276.535999995"
"Italy","United-States","Export","Consumergoods","Export","15651698.167000016","16637175.848000005","16475342.588999985","11158458.361000007","12745348.990999987","14035050.515000014","15286363.059000006","16357663.186999997","17753889.902000017","19440077.47000002","20047415.54999997"
"Italy","United-States","Export","Intermediategoods","Export","5104073.391999994","5646253.715000002","5501346.538999997","4150741.024000002","4924790.678999996","5724264.677000008","6657530.590000008","6839458.777999996","7518734.993999995","6714699.26700001","6560785.528000013"
"Italy","United-States","Export","Rawmaterials","Export","278493.87200000015","294769.92400000006","269944.0629999999","202531.25199999995","259657.29199999978","231539.5949999999","236323.63500000007","292320.8250000002","339553.54900000006","325588.479","293051.05200000014"
"Italy","United-States","Export","Animal","Export","292334.06200000003","363165.155","382137.134","328326.719","354116.629","390927.69500000007","390942.513","411290.566","427200.10199999996","451405.79","433380.002"
"Italy","United-States","Export","Chemicals","Export","2011951.496","2213705.8000000003","2475937.3189999997","2094927.1090000002","2480531.0579999997","2619123.1999999993","2776608.0540000005","2906293.043","2867666.7659999994","3119044.038","3650558.9449999994"
"Italy","United-States","Export","FoodProducts","Export","1797021.804","2022762.742","2129946.233","1895522.1709999999","1984252.548","2325400.898","2366153.4790000003","2604534.46","2817846.8090000004","2793078.725","2947506.3699999996"
"Italy","United-States","Export","Footwear","Export","1095748.617","1139241.0119999999","1019008.322","715867.8820000001","848918.958","1019261.649","993674.03","1098643.64","1206969.781","1181815.936","1126376.366"
"Italy","United-States","Export","Fuels","Export","1450508.602","1783234.52","2319693.088","1030712.991","1387586.066","1045690.798","1588819.12","742331.904","541478.895","371912.254","326519.633"
"Italy","United-States","Export","HidesandSkins","Export","744257.532","829339.804","736707.485","454259.216","569503.1880000001","761917.979","859795.0290000001","1063110.534","1156670.918","1089784.4270000001","1052675.28"
"Italy","United-States","Export","MachandElec","Export","7289903.673","8024886.863","8426091.884","6189184.309","6329539.013","8092719.392999999","8746928.837","9404992.667","10963012.450000001","10490292.055","10435785.275"
"Italy","United-States","Export","Metals","Export","2039995.3769999999","2227540.505","2234487.977","1460624.46","1654125.817","1910592.7300000002","2523128.2909999997","2273680.186","2620079.235","2164266.881","1931726.6030000001"
"Italy","United-States","Export","Minerals","Export","114634.339","97850.026","63235.718","27855.055","42561.263999999996","42699.577000000005","29283.165999999997","76932.56599999999","107542.573","37291.25","25281.813000000002"
"Italy","United-States","Export","Miscellaneous","Export","2894596.0160000003","3177805.8390000006","2785726.4390000002","2134585.912","2371279.498","2608172.821","2722972.0209999997","3136740.59","3395626.9039999996","3465561.23","3633251.228"
"Italy","United-States","Export","PlasticorRubber","Export","787305.784","764301.368","769016.077","534216.1799999999","664840.745","771391.909","815628.642","856634.168","956361.848","930176.98","931158.301"
"Italy","United-States","Export","StoneandGlass","Export","3188700.209","3030929.741","2436556.281","1548347.448","1806334.869","2026979.693","2015118.5350000001","2431169.283","2821953.354","2731030.0390000003","2510228.583"
"Italy","United-States","Export","TextilesandClothing","Export","2192946.837","2294919.2580000004","2173832.759","1404335.565","1585386.1","1861457.8039999995","2010301.17","2085300.3269999998","2271178.5130000003","2247990.827","2125621.16"
"Italy","United-States","Export","Transportation","Export","3608769.606","3971599.7970000003","4456727.089","3062230.042","3795731.3040000005","5109741.2809999995","5210890.009","5557892.701","6043103.124","7509509.639","8302850.379"
"Italy","United-States","Export","Vegetable","Export","774350.9010000001","703021.417","776120.9800000001","595316.6799999999","636279.945","730801.5449999998","725236.577","773535.9600000001","785779.0610000001","780711.508","865687.6789999999"
"Italy","United-States","Export","Wood","Export","468470.72900000005","478847.762","471307.396","286545.262","315444.69999999995","345388.148","344016.543","357195.30299999996","394101.13","389922.78400000004","411707.97900000005"
"Turkey","China","Export","AllProducts","Export","693037.514","1039523.082","1437203.856","1600296.212","2269175.473","2466316.097","2833255.27","3600865.335","2861052.429","2414932.399","2328044.002"
"Turkey","China","Export","Capitalgoods","Export","51230.607999999986","71667.50300000003","123380.57699999999","86044.78200000004","112832.80800000006","154093.0959999999","164964.12100000004","174789.16599999997","201939.55399999997","210150.17900000015","223556.868"
"Turkey","China","Export","Consumergoods","Export","75969.01700000005","72181.66699999999","71601.24200000009","133846.86100000006","149717.9140000001","211407.89600000007","219076.6649999998","249758.65900000004","262502.9810000001","241030.81499999977","266750.03700000007"
"Turkey","China","Export","Intermediategoods","Export","99416.42200000002","102243.305","136412.05600000004","211763.14000000004","173391.11600000024","199263.347","240867.02399999995","274750.46","243001.99100000004","197354.77299999987","270748.7199999998"
"Turkey","China","Export","Rawmaterials","Export","323448.245","644323.7339999999","886056.4180000001","953952.2300000001","1503154.1260000009","1468933.2380000001","1883633.4469999995","2569281.4680000003","1866738.3140000002","1481958.492","1386006.8480000002"
"Turkey","China","Export","Animal","Export","2361.9449999999997","3817.16","1032.429","3687.6389999999997","1943.9840000000002","5149.536","1561.373","1960.542","1503.6609999999998","2336.68","2636.781"
"Turkey","China","Export","Chemicals","Export","112995.10500000001","31438.401","33302.829000000005","44229.15000000001","54076.301","58526.159","92393.433","71551.02100000001","58946.022","47744.842","56887.152"
